GEOID,COUNTYFP,TRACTCE,AREA,EJ_Community,SFS_Count,FSF_Count,Threat,EPA_FSF_Count,White_PCT,Black_PCT,HISPLA_PCT,Asian_PCT,LOWINCPCT,LINGISOPCT,LESSHSPCT,PRE1960PCT,PM25,OZONE,NO2,RSEI_AIR,PRMP,PWDIS,PTRAF,UST,PTSDF,ALAND,AWATER,CALC_SQ_MI,ACSTOTPOP,ACSIPOVBAS,ACSEDUCBAS,ACSTOTHH,ACSTOTHU,ACSUNEMPBAS,ACSDISABBAS,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLOR,PEOPCOLORPCT,LOWINCOME,UNEMPLOYED,UNEMPPCT,DISABILITY,DISABILITYPCT,LINGISO,LESSHS,UNDER5,UNDER5PCT,OVER64,OVER64PCT,LIFEEXPPCT,DSLPM,PNPL,PRE1960,DWATER,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT,EXCEED_COUNT_80_SUP,TL_GEO_ID,Total_ACS,White,Black,Asian,HISPLA,Shape_Length,Shape_Area
36103124001,103,124001,16400000.000000000000000,0,0,0,0,0,0.834888262095899,0.063137339986982,0.141896289867650,0.005424170101974,0.120392584514722,0.005665722379603,0.098125000000000,0.541476159372959,6.968610109289620,68.472620000000006,7.178440016669196,49.244176302890153,0.000000000000000,0.000000000000000,1941940.704223099164665,1.877189839209227,3.919880893219333,1520278.000000000000000,5148.000000000000000,2372.634185434440042,4609,4585,3200,1412,1531,2774,4609,0.685812200980718,1.057222248759765,997,0.216315903666739,552,125,0.045061283345350,309,0.067042742460404,8,314,210,0.045563028856585,732,0.158819700585810,0.189743589743590,0.234042324578888,0.733176911802960,829.000000000000000,0.000000000000000,1520278.000000000000000,5148.000000000000000,0,0,0,0,4609,3848,291,25,654,0.050848339964156,0.000162523827500
36103124002,103,124002,14640000.000000000000000,0,1,0,0,0,0.867308887507769,0.030142945929149,0.127719080174021,0.005282784338098,0.068943904732059,0.019685039370079,0.040710264183629,0.501851851851852,6.968704098360660,68.574299999999994,6.957214472204818,48.132902618037946,0.000000000000000,0.000000000000000,1756249.039530823240057,1.931896690529114,3.514840121779889,1362065.000000000000000,0.000000000000000,2372.634185434440042,3218,3191,2309,1016,1080,2068,3218,0.498204057446758,1.034879089702966,603,0.187383467992542,220,211,0.102030947775629,337,0.104723430702300,20,94,126,0.039154754505904,474,0.147296457426973,0.190769230769231,0.219354640607529,0.671575613008761,542.000000000000000,0.000000000000000,1362065.000000000000000,0.000000000000000,0,0,0,0,3218,2791,97,17,411,0.077431508990456,0.000145122096500
36103124101,103,124101,15320000.000000000000000,0,0,0,0,0,0.847533632286996,0.024165421026408,0.176382660687593,0.004733432984554,0.192982456140351,0.011396011396011,0.086462280399587,0.648971466489715,6.927181147540980,68.466859999999997,5.651689630499634,41.670969865630894,0.000000000000000,0.000000000000000,1363814.003614627057686,0.409353361396384,3.003644540044752,1423410.000000000000000,0.000000000000000,2372.634185434440042,4014,3990,2903,1404,1507,2046,4014,0.873083883756273,1.313352169014216,845,0.210513203786746,770,187,0.091397849462366,748,0.186347782760339,16,251,200,0.049825610363727,664,0.165421026407574,0.154871794871795,0.188994336363467,0.655200372399454,978.000000000000000,0.000000000000000,1423410.000000000000000,0.000000000000000,0,0,0,0,4014,3402,97,19,708,0.049017780905725,0.000151616291000
36103124102,103,124102,12480000.000000000000000,0,0,0,0,0,0.853992183137912,0.020100502512563,0.112227805695142,0.000000000000000,0.193101498445010,0.022321428571429,0.156000000000000,0.622457282343369,6.903462568306010,68.507649999999998,5.293269174579155,38.467984321460769,0.000000000000000,0.000000000000000,1274762.271047103218734,1.050036713792629,2.473952353970870,1205192.000000000000000,0.000000000000000,2372.634185434440042,3582,3537,2500,1120,1229,1865,3582,0.788537115813092,1.399574759526429,571,0.159408151870463,683,140,0.075067024128686,430,0.120044667783361,25,390,155,0.043271915131212,529,0.147682858738135,0.180512820512820,0.173989200282249,0.506837433629441,765.000000000000000,0.000000000000000,1205192.000000000000000,0.000000000000000,0,0,0,0,3582,3059,72,0,402,0.061812104183594,0.000128367523000
36103124200,103,124200,26600000.000000000000000,0,3,0,0,0,0.787647790914748,0.055849408836341,0.133478531425016,0.032358431860610,0.187758346581876,0.060873605947955,0.036445926631729,0.579288025889968,6.911113661202190,68.589669999999998,5.255205960120126,37.994220058024325,0.000000000000000,0.000000000000000,1266547.345801831921563,3.222715402009147,2.479256757339401,2533766.000000000000000,162552.000000000000000,2372.634185434440042,6428,6290,4198,2152,2163,3584,6428,0.864033740335434,1.084066222541803,1373,0.213596764156814,1181,211,0.058872767857143,532,0.082762912258867,131,153,574,0.089296826384568,961,0.149502177971375,0.173333333333333,0.179351711534611,0.498275149773835,1253.000000000000000,0.000000000000000,2533766.000000000000000,162552.000000000000000,0,0,0,0,6428,5063,359,208,858,0.093823931364253,0.000287206352000
36103124301,103,124301,10800000.000000000000000,0,0,0,0,0,0.838295687885010,0.031827515400411,0.094969199178645,0.010780287474333,0.167855183763028,0.000000000000000,0.121483375959079,0.291917973462002,6.991375136612020,68.605459999999994,6.298074144467733,40.947478724553534,0.000000000000000,0.000000000000000,2207713.806702613364905,0.879795774885339,3.192264713918211,1002683.000000000000000,0.000000000000000,2372.634185434440042,1948,1823,1564,772,829,1104,1823,0.723866866166613,1.351670133640855,315,0.161704312114990,306,51,0.046195652173913,253,0.138782227098190,0,190,0,0.000000000000000,449,0.230492813141684,0.187692307692308,0.204358943636656,0.591147740879858,242.000000000000000,0.000000000000000,1002683.000000000000000,0.000000000000000,0,0,0,0,1948,1633,62,21,185,0.055314342789371,0.000106848321000
36103124302,103,124302,25360000.000000000000000,0,1,0,0,0,0.843902439024390,0.069844789356984,0.133924611973392,0.009534368070953,0.146325167037862,0.024415584415584,0.194990573660113,0.422857142857143,6.972223770491800,68.603610000000003,6.813680478751201,46.343988228934883,0.000000000000000,0.000000000000000,1972327.337577421683818,0.669812779226820,3.419922215814838,2348138.000000000000000,0.000000000000000,2372.634185434440042,4510,4490,3713,1925,1925,2218,4508,0.752259690064298,1.685901084215554,965,0.213968957871397,657,102,0.045987376014427,867,0.192324755989352,47,724,93,0.020620842572062,1345,0.298226164079823,0.187692307692308,0.208143320988796,0.634556394032959,814.000000000000000,0.000000000000000,2348138.000000000000000,0.000000000000000,0,0,2,0,4510,3806,315,43,604,0.072095691212997,0.000250198891500
36103124401,103,124401,29280000.000000000000000,0,0,0,0,0,0.948230476747587,0.013454226381983,0.073705761918690,0.013746709564200,0.155527795128045,0.035816618911175,0.052167523879500,0.227684346701164,6.909840163934430,68.632210000000001,4.841972196821221,36.193972846222962,0.000000000000000,0.000000000000000,1360433.235382062848657,0.574328719558308,2.361475101113137,2735991.000000000000000,505683.000000000000000,2372.634185434440042,3419,3202,2722,1396,1546,1827,3202,0.599175891585167,1.244723601942333,365,0.106756361509213,498,189,0.103448275862069,378,0.118051217988757,50,142,134,0.039192746417081,788,0.230476747587014,0.194871794871795,0.196179212604989,0.451299223730810,352.000000000000000,0.000000000000000,2735991.000000000000000,505683.000000000000000,0,0,0,0,3419,3242,46,47,252,0.081037488198737,0.000345310384500
36103124402,103,124402,12280000.000000000000000,0,1,0,0,0,0.816831683168317,0.006188118811881,0.165594059405941,0.006435643564356,0.057673267326733,0.014726507713885,0.030595813204509,0.553648068669528,6.751355737704920,68.382710000000003,4.726189994590033,33.953191742563277,0.000000000000000,47.382581579923730,1111790.603563299868256,0.671344302074054,2.029323691471800,21204913.000000000000000,58060992.000000000000000,2372.634185434440042,4040,4040,3105,1426,1631,2355,4040,0.512424944820015,0.695852655120731,866,0.214356435643564,233,129,0.054777070063694,327,0.080940594059406,21,95,193,0.047772277227723,875,0.216584158415842,0.145641025641026,0.159673592741842,0.324595678791257,903.000000000000000,0.000000000000000,21239811.000000000000000,58026093.000000000000000,0,0,0,0,4040,3300,25,26,669,0.481108197639492,0.008438454469002
36103124500,103,124500,26720000.000000000000000,0,0,0,0,0,0.865088757396450,0.013412228796844,0.106114398422091,0.017357001972387,0.067652859960552,0.025054466230937,0.051155544014542,0.611338100102145,6.973544262295080,68.699870000000004,5.906562904723651,33.567638256851481,0.000000000000000,0.000000000000000,1857984.018120899563655,0.632359833831453,2.592154232441090,2430370.000000000000000,54327.000000000000000,2372.634185434440042,5070,5070,3851,1836,1958,3063,5070,0.476675374838941,0.596011555566739,895,0.176528599605523,343,114,0.037218413320274,353,0.069625246548323,46,197,257,0.050690335305720,954,0.188165680473373,0.117948717948718,0.204350494894033,0.360562681331396,1197.000000000000000,0.000000000000000,2430370.000000000000000,54327.000000000000000,0,0,0,0,5070,4386,68,88,538,0.070560252015276,0.000264764929000
36103124601,103,124601,13000000.000000000000000,0,0,0,0,0,0.921875000000000,0.000000000000000,0.092987804878049,0.016006097560976,0.129573170731707,0.015932521087160,0.019009504752376,0.730186999109528,6.914228415300550,68.636480000000006,4.418120201109459,33.833602490553744,0.000000000000000,0.000000000000000,1351180.954085486242548,0.924533929840873,2.124890338836225,1221847.000000000000000,196989.000000000000000,2372.634185434440042,2624,2624,1999,1067,1123,1512,2624,0.567295608084038,0.985068129155489,341,0.129954268292683,340,34,0.022486772486772,298,0.113567073170732,17,38,139,0.052972560975610,550,0.209603658536585,0.172307692307692,0.203083338956411,0.300266173434277,820.000000000000000,0.000000000000000,1221847.000000000000000,196989.000000000000000,0,0,0,0,2624,2419,0,42,244,0.059552741829748,0.000151147582500
36103124602,103,124602,26600000.000000000000000,0,1,0,0,0,0.907592963705188,0.000000000000000,0.092184368737475,0.012246715653529,0.213250055766228,0.011844331641286,0.017114914425428,0.625000000000000,6.920774590163930,68.661699999999996,4.622135829322628,30.500569585224653,0.000000000000000,0.000000000000000,1430664.129131005611271,0.507005382650094,1.993678811715165,2591362.000000000000000,743596.000000000000000,2372.634185434440042,4491,4483,3272,1773,1816,2647,4491,0.866155053558270,1.040646716103780,778,0.173235359608105,956,154,0.058179070646014,453,0.100868403473614,21,56,349,0.077710977510577,774,0.172344689378758,0.175384615384615,0.201919105503783,0.240750250253658,1135.000000000000000,0.000000000000000,2591362.000000000000000,743596.000000000000000,0,0,0,0,4491,4076,0,55,414,0.095003494202954,0.000355291409499
36103134702,103,134702,70600000.000000000000000,0,2,0,0,0,0.880410022779043,0.013504718516108,0.073869183208591,0.052229092092418,0.148389196225187,0.012674271229404,0.060106753307032,0.387962586417243,7.388336612021860,70.421930000000003,6.753726596904695,18.069094999291249,0.014424528064598,0.000029594661708,928694.936339581618086,0.000000000000000,2.567616450772571,6572482.000000000000000,0.000000000000000,2372.634185434440042,6146,6146,4309,2367,2459,3211,6146,0.645438213969306,1.059125448089776,899,0.146273999349170,912,154,0.047960137028963,706,0.114871461112919,30,259,234,0.038073543768305,1440,0.234298730881874,0.167179487179487,0.156315406931656,0.298005819895612,954.000000000000000,0.000000000000000,6572482.000000000000000,0.000000000000000,0,0,0,0,6146,5411,83,321,454,0.134483612712274,0.000702162349000
36103134703,103,134703,108000000.000000000000000,0,0,0,0,0,0.919746835443038,0.004303797468354,0.026835443037975,0.030632911392405,0.016202531645570,0.026037428803906,0.008630835621812,0.280254777070064,7.451679234972680,70.989339999999999,5.844227564445102,17.784519905178335,0.000000000000000,0.000026930915619,499269.257009710476268,0.305346473641280,1.944682234118836,9994932.000000000000000,4073000.000000000000000,2372.634185434440042,3950,3950,2549,1229,1256,2270,3950,0.184374144230195,0.643640257643433,334,0.084556962025316,64,102,0.044933920704846,351,0.088860759493671,32,22,151,0.038227848101266,688,0.174177215189873,0.143589743589744,0.149187624135684,0.098177349411901,352.000000000000000,0.000000000000000,9994933.000000000000000,4073000.000000000000000,0,0,0,0,3950,3633,17,121,106,0.165673615379307,0.001503587942500
36103134704,103,134704,51440000.000000000000000,0,0,0,0,0,0.935776614310646,0.009075043630017,0.091797556719023,0.004188481675393,0.160781367392938,0.007889546351085,0.049394673123487,0.236294896030246,7.417897267759560,70.842900000000000,6.381557453218853,15.605931908190936,0.000000000000000,0.000058579528964,676459.091462077689357,0.451505077934948,2.188635939370354,4662164.000000000000000,1697453.000000000000000,2372.634185434440042,2865,2662,2065,1014,1058,1584,2662,0.636115960174275,0.926852901483412,345,0.120418848167539,428,58,0.036616161616162,201,0.075507137490609,8,102,131,0.045724258289703,574,0.200349040139616,,0.147711210545685,0.208950407455101,250.000000000000000,0.000000000000000,4662164.000000000000000,1697453.000000000000000,0,0,0,0,2865,2681,26,12,263,0.114723584466611,0.000679658696000
36103134902,103,134902,82880000.000000000000000,0,0,1,1,1,0.832314744079450,0.014705882352941,0.072574484339190,0.108670741023682,0.054841997961264,0.000000000000000,0.048336798336798,0.265984654731458,7.354593715846990,70.412350000000004,6.231635361166740,15.868952753728305,0.106115406120535,0.003691739907873,965379.167801758390851,0.637515740990688,2.707809999547204,6620247.000000000000000,1059751.000000000000000,2372.634185434440042,5236,4905,3848,1536,1564,2747,4932,0.475447923619605,0.787500170867088,1030,0.196715049656226,269,105,0.038223516563524,407,0.082522303325223,0,186,244,0.046600458365164,1099,0.209893048128342,,0.155886501801516,0.403716701504768,416.000000000000000,0.000000000000000,6620247.000000000000000,1059751.000000000000000,0,0,0,0,5236,4358,77,569,380,0.118887329073100,0.000820464877000
36103134906,103,134906,37400000.000000000000000,0,0,0,0,0,0.907947398513436,0.005908137983610,0.083476272155517,0.024585477415666,0.092046120773891,0.022611905860637,0.058339566192969,0.174946004319654,7.366094535519130,70.301519999999996,6.503149553310652,15.929875947837887,0.079717815031536,0.000049050940856,888857.323629467049614,1.013026822881153,2.620179458122587,3485448.000000000000000,0.000000000000000,2372.634185434440042,5247,5117,4011,2167,2315,2585,5117,0.485796590096095,0.927290939423518,746,0.142176481799123,471,97,0.037524177949710,699,0.136603478600743,49,234,331,0.063083666857252,1457,0.277682485229655,0.136410256410256,0.157349106837493,0.357961108060807,405.000000000000000,0.000000000000000,3485448.000000000000000,0.000000000000000,0,0,0,0,5247,4764,31,129,438,0.125026286374859,0.000372351607500
36103134907,103,134907,53720000.000000000000000,0,0,0,0,0,0.895707288965716,0.016421780466724,0.149812734082397,0.018150388936906,0.099683088447133,0.014913657770801,0.043732916829364,0.181318681318681,7.394048360655740,70.640150000000006,5.961612500417393,14.852462675766288,0.000000000000000,0.010523724599970,672160.257284999825060,0.000000000000000,2.309664527005929,4041062.000000000000000,950185.000000000000000,2372.634185434440042,3471,3471,2561,1274,1274,1953,3471,0.601965563003280,0.878871200579573,693,0.199654278305964,346,105,0.053763440860215,396,0.114088159031979,19,112,186,0.053586862575627,658,0.189570728896572,0.147692307692308,0.145474241752684,0.233165222662074,231.000000000000000,0.000000000000000,4041062.000000000000000,950185.000000000000000,0,0,0,0,3471,3109,57,63,520,0.113112223355631,0.000533351163500
36103134908,103,134908,49840000.000000000000000,0,0,1,1,1,0.869871794871795,0.002243589743590,0.043910256410256,0.029166666666667,0.060987736161750,0.026743075453677,0.021401594628619,0.193370165745856,7.317092076502730,70.140119999999996,6.849200439112121,16.817715550959477,0.123680201676058,0.010842035907008,1245172.152987596346065,0.150860250860595,2.772922373461126,4617539.000000000000000,4935.000000000000000,2372.634185434440042,3120,3017,2383,1047,1086,1870,3017,0.404426499985740,0.678815495198728,449,0.143910256410256,184,39,0.020855614973262,137,0.045409347033477,28,51,148,0.047435897435897,555,0.177884615384615,0.162051282051282,0.161437053132380,0.472447022806328,210.000000000000000,0.000000000000000,4617539.000000000000000,4935.000000000000000,0,0,0,0,3120,2714,7,91,137,0.121017146296571,0.000493745857500
36103134909,103,134909,68160000.000000000000000,0,2,0,0,0,0.872185581078008,0.012053672958836,0.079827154878326,0.051626108710484,0.104243542435424,0.024691358024691,0.048501178848097,0.317515701325890,7.286789617486340,69.901570000000007,7.418743701967358,17.636217836121741,0.149379094451746,0.001430336518447,1399291.934309243690223,0.429600819622313,3.531179703723155,6128916.000000000000000,209703.000000000000000,2372.634185434440042,4397,4336,2969,1377,1433,2234,4336,0.573591461712241,0.888446398925189,770,0.175119399590630,452,104,0.046553267681289,358,0.082564575645756,34,144,189,0.042983852626791,661,0.150329770297930,0.162051282051282,0.167789754878646,0.611486112247175,455.000000000000000,0.000000000000000,6128916.000000000000000,209703.000000000000000,0,0,0,0,4397,3835,53,227,351,0.156219502197535,0.000676888043000
36103135002,103,135002,44120000.000000000000000,0,1,1,1,1,0.903993855606759,0.000960061443932,0.105222734254992,0.035330261136713,0.043211062031880,0.004314994606257,0.034212815308785,0.318205260443528,7.310435792349730,70.193659999999994,7.562278341324156,16.386441565355131,0.111770842603859,0.012560772360235,1048578.011785277631134,0.719501935611869,2.300000672560015,4092593.000000000000000,0.000000000000000,2372.634185434440042,5208,5207,3449,1854,1939,3002,5208,0.368805666599668,0.849117349942068,789,0.151497695852535,225,179,0.059626915389740,542,0.104070660522273,8,118,145,0.027841781874040,615,0.118087557603687,0.168205128205128,0.156012698027632,0.468725190248656,617.000000000000000,0.000000000000000,4092593.000000000000000,0.000000000000000,0,0,0,0,5208,4708,5,184,548,0.104632593389033,0.000437158658000
36103135003,103,135003,45560000.000000000000000,0,0,0,0,0,0.859642301710731,0.023716951788491,0.089035769828927,0.071539657853810,0.097978227060653,0.005754475703325,0.022627093740817,0.301318267419962,7.301656557377050,70.112250000000003,7.483079480278779,16.058793762667932,0.100881818427506,0.014072475117486,1109428.260416010860354,0.463002787792941,1.570277627352412,4214754.000000000000000,0.000000000000000,2372.634185434440042,5144,5144,3403,1564,1593,2707,5144,0.577317858613369,0.814707168311603,965,0.187597200622084,504,104,0.038418913926856,402,0.078149300155521,9,77,277,0.053849144634526,731,0.142107309486781,0.169230769230769,0.160267551960927,0.361021869401463,480.000000000000000,0.000000000000000,4214754.000000000000000,0.000000000000000,0,0,0,0,5144,4422,122,368,458,0.092432952170505,0.000450225372000
36103135004,103,135004,204240000.000000000000000,0,0,1,1,1,0.791666666666667,0.033730158730159,0.108796296296296,0.052910052910053,0.079417604235606,0.003864734299517,0.036363636363636,0.267277268942548,7.380714207650270,70.813779999999994,5.492994196529364,69.396306786407251,0.084190248484377,0.016365652821619,709018.411250397679396,0.134440485448182,2.077424916750075,17968320.000000000000000,10259138.000000000000000,2372.634185434440042,3024,3022,2090,1035,1201,1635,3023,0.606987515362507,0.734127900646509,713,0.235780423280423,240,57,0.034862385321101,239,0.079060535891499,4,76,78,0.025793650793651,519,0.171626984126984,0.151794871794872,0.139415592461769,0.401226680341528,321.000000000000000,0.000000000000000,17968320.000000000000000,10259138.000000000000000,0,0,0,0,3024,2394,102,160,329,0.333606420313121,0.003016395225500
36103135005,103,135005,37720000.000000000000000,0,1,1,1,1,0.872522922212363,0.008873114463177,0.083703046435966,0.028393966282165,0.108832285808799,0.000000000000000,0.077761627906977,0.164617486338798,7.322979508196720,70.452860000000001,6.552279002323891,46.946013528895378,0.000000000000000,0.016857004754368,925501.641398667008616,0.198357481277711,1.203663316417528,3513014.000000000000000,2271.000000000000000,2372.634185434440042,3381,3023,2752,1408,1464,1489,3023,0.520672915064849,1.065552725442637,459,0.135758651286602,329,36,0.024177300201478,346,0.114455838570956,0,214,71,0.020999704229518,1469,0.434486838213546,0.175384615384615,0.156982526668287,0.260372899316845,241.000000000000000,0.000000000000000,3513014.000000000000000,2271.000000000000000,0,0,0,0,3381,2950,30,96,283,0.125525271202621,0.000375606454000
36103135101,103,135101,36000000.000000000000000,0,0,0,0,0,0.879461976202794,0.012674599068805,0.088980858768753,0.041645111226073,0.051060487038492,0.022462562396007,0.024831500532104,0.369384359400998,7.364054644808740,69.978620000000006,7.507554555029467,21.429358375250946,0.064807103487813,0.000015827154785,1345088.882864446844906,0.000000000000000,3.786399180933305,3346318.000000000000000,0.000000000000000,2372.634185434440042,3866,3819,2819,1202,1202,2160,3866,0.415575456598184,0.740313315264063,645,0.166839110191412,195,98,0.045370370370370,393,0.101655457837558,27,70,230,0.059493016037248,594,0.153647180548370,0.142564102564103,0.174019459989068,0.381562454150462,444.000000000000000,0.000000000000000,3346318.000000000000000,0.000000000000000,0,0,0,0,3866,3400,49,161,344,0.081446847798122,0.000357386705000
36103135102,103,135102,37920000.000000000000000,0,1,0,1,0,0.876000000000000,0.023578947368421,0.094105263157895,0.021052631578947,0.129473684210526,0.043895747599451,0.023984010659560,0.285228046289993,7.362446994535520,70.015979999999999,7.751254414494744,20.604706577588896,0.101766858183437,0.000017847644725,1363901.091580189298838,0.330036797555566,3.895030481441124,3530135.000000000000000,0.000000000000000,2372.634185434440042,4750,4750,3002,1458,1469,2431,4750,0.596644499148075,0.909165764519623,702,0.147789473684211,615,132,0.054298642533937,406,0.085473684210526,64,72,355,0.074736842105263,589,0.124000000000000,0.161025641025641,0.170464170500944,0.424371585426675,419.000000000000000,0.000000000000000,3530135.000000000000000,0.000000000000000,0,0,0,0,4750,4161,112,100,447,0.099018890899196,0.000377023159500
36103135103,103,135103,39880000.000000000000000,0,1,0,0,0,0.889093513402906,0.000000000000000,0.060364231634950,0.076120319214242,0.052997749130346,0.000000000000000,0.016817593790427,0.189494680851064,7.346794262295080,70.027220000000000,6.989003101770978,19.595579410349533,0.111392834805069,0.000020185727084,1200453.469487315509468,0.078737412623651,3.916502743315387,3687576.000000000000000,0.000000000000000,2372.634185434440042,4887,4887,3092,1487,1504,2554,4887,0.392509135086939,0.613473863773736,732,0.149785144260282,259,84,0.032889584964761,420,0.085942295887047,0,52,212,0.043380396971557,765,0.156537753222836,0.138461538461538,0.164274546761450,0.469150999062551,285.000000000000000,0.000000000000000,3687576.000000000000000,0.000000000000000,0,0,0,0,4887,4345,0,372,295,0.091244655795317,0.000393825659000
36103135104,103,135104,59840000.000000000000000,0,0,0,0,0,0.888024883359253,0.006609642301711,0.042185069984448,0.059486780715397,0.082449941107185,0.000000000000000,0.070553935860058,0.138470800722456,7.342853551912570,70.066599999999994,6.776155914478569,17.713653781661090,0.115594120554067,0.000028188886657,1095801.679557210300118,0.094574443830919,3.525755292903741,5531222.000000000000000,29191.000000000000000,2372.634185434440042,5144,5094,3430,1661,1661,2646,5094,0.451257153400805,0.661989811482625,705,0.137052877138414,420,78,0.029478458049887,449,0.088142913231252,0,242,358,0.069595645412131,757,0.147161741835148,0.118974358974359,0.162511744130912,0.471928356966253,230.000000000000000,0.000000000000000,5531222.000000000000000,29191.000000000000000,0,0,0,0,5144,4568,34,306,217,0.124317080923837,0.000593872751500
36103135201,103,135201,15960000.000000000000000,0,0,0,0,0,0.926400000000000,0.022933333333333,0.027733333333333,0.029333333333333,0.067814854682454,0.014150943396226,0.019607843137255,0.696784073506891,7.319550273224040,69.784189999999995,8.707650184631348,21.453921869999999,0.117916489478985,0.000015106514015,1746283.791498159524053,0.633378885805616,5.516905248642717,1464131.000000000000000,0.000000000000000,2372.634185434440042,1875,1858,1326,636,653,1117,1875,0.336296095070667,0.872572660175619,172,0.091733333333333,126,18,0.016114592658908,243,0.129600000000000,9,26,97,0.051733333333333,307,0.163733333333333,0.153846153846154,0.192898604907233,0.541709547156515,455.000000000000000,0.000000000000000,1464131.000000000000000,0.000000000000000,0,0,0,0,1875,1737,43,55,52,0.066462595893081,0.000156331895500
36103135205,103,135205,71720000.000000000000000,0,2,0,0,0,0.874623267028330,0.036769138034961,0.145871006630500,0.061080972473378,0.066368987213314,0.008349389852280,0.019715859669469,0.311802701115678,7.277125683060110,69.460319999999996,8.974648673619543,23.166237824640994,0.120186027449180,0.000011675941058,2872822.878308281302452,1.184823069279768,7.708278034545925,6688532.000000000000000,0.000000000000000,2372.634185434440042,4977,4927,3449,1557,1703,3062,4977,0.587114424980790,0.863318007758251,1220,0.245127586899739,327,202,0.065969954278250,509,0.102270444042596,13,68,172,0.034558971267832,728,0.146272855133615,0.171282051282051,0.202447610811509,0.570138610945253,531.000000000000000,0.000000000000000,6688532.000000000000000,0.000000000000000,0,1,0,0,4977,4353,183,304,726,0.143217577323904,0.000713933691000
36103135208,103,135208,24480000.000000000000000,0,1,0,0,0,0.816310679611650,0.033786407766990,0.109902912621359,0.098252427184466,0.060970873786408,0.007284079084287,0.045871559633028,0.132820019249278,7.298795628415300,69.649180000000001,8.654151014397652,22.150580707183984,0.127125458468045,0.000013624593998,2040828.254018913256004,0.127173821540389,7.667626724769758,2290959.000000000000000,0.000000000000000,2372.634185434440042,2575,2575,1853,961,1039,1367,2575,0.511071970300379,0.791704060893692,536,0.208155339805825,157,24,0.017556693489393,187,0.072621359223301,7,85,134,0.052038834951456,657,0.255145631067961,0.166153846153846,0.191380640873593,0.649372625824968,138.000000000000000,0.000000000000000,2290959.000000000000000,0.000000000000000,0,0,0,0,2575,2102,87,253,283,0.075912246194331,0.000244575640000
36103135209,103,135209,76720000.000000000000000,0,4,1,2,1,0.805403851681518,0.012072434607646,0.094567404426559,0.108651911468813,0.076171313595861,0.000000000000000,0.034947368421053,0.126495726495726,7.243812841530050,69.458449999999999,8.606825770139316,22.767163685940968,0.184652390997453,0.000015283343656,2440419.694122664630413,0.303693367849031,12.947783149460204,7122696.000000000000000,0.000000000000000,2372.634185434440042,3479,3479,2375,1134,1170,2154,3479,0.590887679300760,0.736527977526804,805,0.231388329979879,265,167,0.077530176415970,253,0.072722046565105,0,83,209,0.060074734119000,521,0.149755676918655,0.158974358974359,0.183379362318465,1.345355380424424,148.000000000000000,0.000000000000000,7122696.000000000000000,0.000000000000000,1,12,0,0,3479,2802,42,378,329,0.121058184891740,0.000760238226500
36103135303,103,135303,35200000.000000000000000,0,0,0,0,0,0.854466858789625,0.000000000000000,0.158741594620557,0.030499519692603,0.117915465898175,0.029992684711046,0.019680653546231,0.396488661302121,7.262413387978140,69.697209999999998,7.543137538144486,18.343158944797487,0.185804178154246,0.000027430072432,1782314.632104184012860,0.186162169963645,3.890959239527484,3269651.000000000000000,0.000000000000000,2372.634185434440042,4164,4164,2693,1367,1367,2366,4164,0.788473618942141,1.012186307436974,1175,0.282180595581172,491,99,0.041842772612003,557,0.133765609990394,41,53,231,0.055475504322767,736,0.176753121998079,0.162051282051282,0.178672849295847,0.844571641799407,542.000000000000000,0.000000000000000,3269651.000000000000000,0.000000000000000,0,0,0,0,4164,3558,0,127,661,0.124643390995762,0.000349106086500
36103135305,103,135305,34000000.000000000000000,0,0,0,0,0,0.875291375291375,0.015734265734266,0.056526806526807,0.084498834498834,0.038167938931298,0.026132404181185,0.050791007493755,0.411564625850340,7.265114207650270,69.611030000000000,7.119487762451172,18.501303380000000,0.202177868610653,0.000022324127990,1817006.899171459488571,0.407315782164811,5.371684861384794,2923113.000000000000000,208426.000000000000000,2372.634185434440042,1716,1703,1201,574,588,912,1703,0.337734785400176,0.826162536503122,242,0.141025641025641,65,12,0.013157894736842,136,0.079859072225484,15,61,90,0.052447552447552,320,0.186480186480186,0.164102564102564,0.190485971276751,0.877438134959194,242.000000000000000,0.000000000000000,2923113.000000000000000,208426.000000000000000,0,0,0,0,1716,1502,27,145,97,0.082292749362576,0.000334329551500
36103135306,103,135306,36480000.000000000000000,0,0,0,0,0,0.934640522875817,0.000396118043177,0.081600316894435,0.030501089324619,0.105367399485047,0.008274231678487,0.034893864495493,0.134759976865240,7.240689344262290,69.604889999999997,7.450712032177869,19.825329076791260,0.211220160941732,0.000022828887005,1880174.584697236772627,0.000000000000000,3.599796914818054,3364214.000000000000000,18812.000000000000000,2372.634185434440042,5049,5049,3439,1692,1729,2863,5049,0.513101002112124,0.797184171089925,691,0.136858783917607,532,116,0.040516940272441,405,0.080213903743316,14,120,217,0.042978807684690,766,0.151713210536740,0.156923076923077,0.188073825739441,1.213933145297295,233.000000000000000,0.000000000000000,3364214.000000000000000,18812.000000000000000,0,0,0,0,5049,4719,2,154,412,0.106649774087394,0.000361172266000
